,Computer_Decisions,Trust_Major_Tech,Impact_Tech,Ethics_Company,Regulation_Gvt,Gender_view_Tech,Use_Facebook,Use_Twitter,Use_Instagram,Use_YouTube,Use_Snapchat,Freq_Angry_Content,Freq_Inspired_Content,Freq_Amused_Content,Freq_Depressed_Content,Freq_Connected_Content,Freq_Lonely_Content,Accuracy_Content,Figure_my_Hobbies,Figure_my_political_aff,Figure_my_religious_beliefs,Figure_my_race,Change_political_view,Social_media_election,Social_media_influence_policy,Social_media_create_movement,Age_category,Sex,Income,Internet_User,Education_Level,marital__2.0,marital__3.0,marital__3.5,marital__4.0,marital__5.0,marital__6.0,religion__2.0,religion__3.0,religion__4.0,religion__5.0,religion__6.0,religion__6.5,religion__7.0,religion__8.0,religion__9.0,religion__10.0,religion__11.0,religion__12.0
4353,2.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,6.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4354,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4355,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4356,1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,8.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4357,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4358,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4360,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,9.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4365,2.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4366,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4367,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4368,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,8.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4370,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,2.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,1.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,2.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.5,2.0,4.0,2.0,6.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4375,2.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,2.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,1.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4378,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,7.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4379,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4381,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4382,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4384,2.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,5.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4386,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.5,1.0,2.0,2.5,2.0,2.0,4.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4387,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4388,1.0,4.0,1.5,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,2.5,2.5,3.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4389,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,2.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4391,2.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4392,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,1.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4394,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4397,2.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,7.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4399,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4400,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4401,1.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4402,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4403,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,8.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4404,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4405,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4406,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4407,2.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,6.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4408,2.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4409,2.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,7.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4410,1.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.5,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4411,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4412,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4413,1.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,6.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4416,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4417,2.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,8.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4418,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4419,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,8.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4422,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4423,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,2.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4425,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4426,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4427,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,9.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4429,2.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4431,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4432,1.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4433,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4434,2.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4436,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4438,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,8.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
